Miejsce;5_km_sec;finish_sec;age;gender
4065.0;1439.0;7198;33;M
4066.0;1705.0;7198;51;M
4068.0;1706.0;7198;32;M
4067.0;1575.0;7198;30;M
4069.0;1710.0;7200;38;M
4070.0;1595.0;7200;42;M
4072.0;1645.0;7200;24;M
4071.0;1624.0;7200;44;F
4073.0;1549.0;7201;43;M
4074.0;1671.0;7201;33;M
4078.0;1653.0;7202;49;F
4077.0;1644.0;7202;41;F
4079.0;1703.0;7202;43;M
4075.0;1619.0;7202;61;M
4076.0;1596.0;7202;54;M
4081.0;1629.0;7203;29;M
4080.0;1808.0;7203;36;M
4082.0;1626.0;7203;41;F
4083.0;1626.0;7203;37;F
4084.0;1721.0;7204;45;M
4085.0;1673.0;7204;30;F
4086.0;1565.0;7205;46;F
4088.0;1627.0;7205;46;M
4087.0;1657.0;7205;54;M
4089.0;1648.0;7206;33;F
4090.0;1666.0;7206;34;M
4091.0;1696.0;7207;35;F
4092.0;1610.0;7207;34;M
4094.0;1677.0;7208;28;M
4093.0;1677.0;7208;44;M
4095.0;1619.0;7208;43;M
4096.0;1739.0;7209;33;M
4097.0;1646.0;7209;38;F
4100.0;1648.0;7210;40;M
4099.0;1647.0;7210;41;F
4098.0;1581.0;7210;45;F
4103.0;1704.0;7211;26;F
4101.0;1647.0;7211;39;M
4102.0;1564.0;7211;32;M
4104.0;1606.0;7211;33;M
4108.0;1622.0;7212;42;M
4105.0;1603.0;7212;43;M
4109.0;1746.0;7212;27;M
4107.0;1719.0;7212;37;M
4106.0;1640.0;7212;26;F
4111.0;1668.0;7213;21;F
4110.0;1644.0;7213;42;M
4112.0;1516.0;7213;39;F
4117.0;1698.0;7214;23;F
4115.0;1649.0;7214;55;M
4113.0;1650.0;7214;41;M
4114.0;1645.0;7214;46;M
4118.0;1533.0;7214;22;F
4116.0;1564.0;7214;37;M
4119.0;1546.0;7215;38;M
4120.0;1736.0;7215;31;M
4122.0;1638.0;7216;45;F
4124.0;1617.0;7216;28;M
4123.0;1657.0;7216;38;F
4125.0;1654.0;7216;46;M
4121.0;1675.0;7216;38;F
4128.0;1648.0;7217;46;F
4127.0;1722.0;7217;28;M
4126.0;1674.0;7217;44;M
4131.0;1643.0;7218;39;M
4129.0;1661.0;7218;47;M
4130.0;1658.0;7218;45;F
4132.0;1671.0;7218;40;M
4137.0;1572.0;7219;24;M
4134.0;1629.0;7219;32;M
4133.0;1656.0;7219;49;M
4135.0;1675.0;7219;43;M
4136.0;1592.0;7219;36;F
4139.0;1567.0;7220;26;M
4138.0;1674.0;7220;28;M
4141.0;1576.0;7221;38;M
4142.0;1671.0;7221;56;M
4140.0;1601.0;7221;39;M
4144.0;1723.0;7222;43;M
4143.0;1687.0;7222;42;M
4145.0;1649.0;7224;45;M
4147.0;1706.0;7224;38;M
4146.0;1619.0;7224;26;M
4148.0;1559.0;7225;36;F
4149.0;1596.0;7226;46;M
4150.0;1610.0;7226;41;M
4154.0;1637.0;7227;25;M
4155.0;1682.0;7227;47;M
4151.0;1609.0;7227;41;F
4153.0;1661.0;7227;68;M
4152.0;1604.0;7227;58;M
4158.0;1660.0;7228;24;M
4156.0;1627.0;7228;41;M
4157.0;1604.0;7228;29;M
4159.0;1481.0;7229;31;M
4163.0;1738.0;7229;30;M
4160.0;1642.0;7229;49;M
4161.0;1758.0;7229;44;F
4162.0;1636.0;7229;26;M
4164.0;1561.0;7229;28;M
4168.0;1758.0;7230;49;F
4165.0;1660.0;7230;42;M
4166.0;1774.0;7230;32;M
4167.0;1747.0;7230;52;M
4173.0;1697.0;7231;27;M
4172.0;1695.0;7231;51;M
4174.0;1704.0;7231;37;F
4169.0;1653.0;7231;42;F
4170.0;1750.0;7231;21;M
4171.0;1596.0;7231;38;F
4175.0;1659.0;7231;39;M
4177.0;1696.0;7232;39;M
4176.0;1752.0;7232;18;M
4178.0;1627.0;7233;42;M
4183.0;1601.0;7234;34;M
4181.0;1604.0;7234;42;M
4182.0;1435.0;7234;44;M
4180.0;1552.0;7234;51;M
4179.0;1555.0;7234;43;M
4184.0;1681.0;7235;53;M
4185.0;1665.0;7235;35;M
4188.0;1626.0;7236;40;M
4186.0;1637.0;7236;60;M
4189.0;1700.0;7236;35;F
4187.0;1510.0;7236;30;M
4192.0;1544.0;7237;49;M
4190.0;1750.0;7237;48;M
4191.0;1714.0;7237;44;M
4193.0;1523.0;7237;36;M
4195.0;1672.0;7238;34;F
4194.0;1776.0;7238;39;F
4196.0;1644.0;7238;26;M
4197.0;1703.0;7238;47;M
4198.0;1620.0;7238;39;F
4200.0;1508.0;7239;33;M
4199.0;1708.0;7239;43;M
4201.0;1620.0;7240;32;M
4202.0;1694.0;7240;49;M
4203.0;1694.0;7240;52;M
4205.0;1723.0;7240;46;M
4204.0;1716.0;7240;42;M
4208.0;1680.0;7241;52;M
4209.0;1641.0;7241;60;M
4206.0;1695.0;7241;49;F
4207.0;1775.0;7241;20;F
4213.0;1698.0;7242;26;M
4211.0;1502.0;7242;46;M
4210.0;1664.0;7242;46;M
4212.0;1633.0;7242;39;M
4214.0;1511.0;7243;36;M
4215.0;1613.0;7243;39;M
4216.0;1744.0;7243;39;M
4217.0;1641.0;7244;29;M
4219.0;1647.0;7245;51;M
4221.0;1634.0;7245;25;F
4220.0;1648.0;7245;48;F
4218.0;1680.0;7245;41;F
4222.0;1697.0;7246;32;M
4223.0;1610.0;7247;27;M
4224.0;1720.0;7248;31;F
4225.0;1646.0;7248;41;M
4226.0;1746.0;7249;27;M
4227.0;1748.0;7250;34;F
4228.0;1664.0;7250;31;F
4233.0;1644.0;7251;25;M
4229.0;1705.0;7251;41;M
4230.0;1800.0;7251;32;M
4231.0;1612.0;7251;56;M
4232.0;1721.0;7251;51;M
4234.0;1672.0;7252;36;M
4236.0;1566.0;7253;40;M
4237.0;1708.0;7253;38;F
4235.0;1693.0;7253;52;M
4241.0;1614.0;7254;43;F
4239.0;1598.0;7254;36;F
4240.0;1534.0;7254;38;M
4238.0;1601.0;7254;29;M
4242.0;1765.0;7255;52;M
4244.0;1591.0;7255;34;M
4243.0;1598.0;7255;49;F
4246.0;1729.0;7256;37;M
4247.0;1670.0;7256;39;M
4245.0;1672.0;7256;22;M
4249.0;1589.0;7257;50;F
4248.0;1618.0;7257;29;M
4250.0;1600.0;7257;46;F
4251.0;1640.0;7258;58;M
4252.0;1627.0;7258;44;F
4254.0;1709.0;7259;24;M
4253.0;1616.0;7259;55;M
4256.0;1518.0;7260;42;M
4255.0;1659.0;7260;39;M
4257.0;1634.0;7260;26;M
4258.0;1632.0;7261;59;M
4259.0;1593.0;7262;34;M
4260.0;1735.0;7263;33;F
4266.0;1596.0;7263;50;M
4264.0;1641.0;7263;46;M
4263.0;1760.0;7263;52;M
4262.0;1716.0;7263;23;F
4261.0;1627.0;7263;48;F
4265.0;1879.0;7263;27;M
4267.0;1776.0;7264;32;M
4268.0;1659.0;7264;37;M
4269.0;1644.0;7265;62;M
4271.0;1635.0;7266;38;M
4270.0;1642.0;7266;53;M
4273.0;1773.0;7267;27;M
4272.0;1590.0;7267;23;M
4275.0;1658.0;7268;23;M
4274.0;1652.0;7268;45;F
4276.0;1706.0;7268;30;M
4278.0;1604.0;7269;27;F
4280.0;1676.0;7269;28;M
4277.0;1694.0;7269;50;M
4279.0;1673.0;7269;39;M
4282.0;1590.0;7269;23;M
4281.0;1646.0;7269;32;M
4284.0;1616.0;7270;51;M
4283.0;1654.0;7270;51;M
4285.0;1514.0;7270;30;M
4286.0;1607.0;7271;32;M
4288.0;1675.0;7271;45;M
4287.0;1734.0;7271;23;F
4289.0;1616.0;7272;33;M
4290.0;1688.0;7272;37;M
4291.0;1510.0;7272;45;M
4293.0;1676.0;7273;34;F
4292.0;1637.0;7273;45;F
4294.0;1532.0;7274;51;M
4296.0;1604.0;7275;28;M
4297.0;1718.0;7275;41;M
4295.0;1628.0;7275;38;F
4298.0;1657.0;7275;41;M
4301.0;1634.0;7276;59;M
4300.0;1621.0;7276;34;M
4299.0;1611.0;7276;48;M
4303.0;1740.0;7277;36;F
4302.0;1604.0;7277;42;M
4304.0;1692.0;7278;29;F
4305.0;1678.0;7279;28;M
4306.0;1679.0;7279;26;M
4311.0;1703.0;7280;34;M
4308.0;1650.0;7280;33;M
4307.0;1759.0;7280;38;M
4310.0;1650.0;7280;34;F
4309.0;1677.0;7280;36;M
4315.0;1633.0;7281;38;M
4312.0;1616.0;7281;31;F
4313.0;1727.0;7281;38;M
4314.0;1605.0;7281;47;M
4319.0;1696.0;7282;46;F
4316.0;1544.0;7282;61;F
4318.0;1711.0;7282;41;F
4317.0;1710.0;7282;27;M
4320.0;1768.0;7282;27;F
4323.0;1704.0;7283;59;M
4321.0;1610.0;7283;27;F
4322.0;1705.0;7283;40;M
4324.0;1695.0;7284;35;F
4327.0;1624.0;7285;37;F
4326.0;1674.0;7285;43;F
4334.0;1731.0;7285;49;F
4329.0;1532.0;7285;35;M
4328.0;1768.0;7285;32;M
4333.0;1643.0;7285;46;F
4325.0;1687.0;7285;35;M
4332.0;1650.0;7285;45;M
4331.0;1639.0;7285;44;M
4330.0;1664.0;7285;43;M
4335.0;1645.0;7286;50;M
4336.0;1636.0;7286;43;M
4337.0;3180.0;7287;56;F
4341.0;1660.0;7288;48;M
4338.0;1659.0;7288;30;M
4340.0;1651.0;7288;45;M
4339.0;1709.0;7288;53;M
4342.0;1567.0;7289;44;M
4343.0;1666.0;7290;32;F
4345.0;1563.0;7290;43;M
4344.0;1663.0;7290;45;F
4348.0;1642.0;7291;46;F
4349.0;1657.0;7291;29;M
4347.0;1643.0;7291;52;M
4346.0;1563.0;7291;49;M
4350.0;1631.0;7292;32;M
4352.0;1510.0;7292;23;M
4351.0;1664.0;7292;36;M
4353.0;1693.0;7292;65;M
4354.0;1739.0;7293;33;M
4356.0;1576.0;7294;31;M
4357.0;1728.0;7294;65;M
4355.0;1647.0;7294;28;F
4360.0;1663.0;7295;38;F
4358.0;1542.0;7295;57;M
4359.0;1546.0;7295;35;M
4361.0;1620.0;7296;26;M
4362.0;1589.0;7297;52;M
4363.0;1510.0;7297;34;M
4364.0;1601.0;7299;48;F
4365.0;1639.0;7299;41;M
4366.0;1740.0;7300;48;M
4368.0;1730.0;7301;48;F
4367.0;1694.0;7301;26;M
4369.0;1762.0;7301;41;M
4370.0;1514.0;7302;31;M
4374.0;1685.0;7303;48;F
4373.0;1740.0;7303;39;M
4371.0;1767.0;7303;26;M
4372.0;1758.0;7303;31;F
4375.0;1740.0;7304;30;F
4376.0;1647.0;7304;43;M
4377.0;1670.0;7305;39;F
4380.0;1598.0;7305;53;M
4379.0;1668.0;7305;44;F
4378.0;1596.0;7305;23;M
4385.0;1339.0;7306;53;M
4386.0;1579.0;7306;20;M
4383.0;1531.0;7306;37;M
4382.0;1620.0;7306;24;F
4381.0;1698.0;7306;42;F
4384.0;1538.0;7306;28;M
4387.0;1626.0;7307;45;M
4390.0;1575.0;7308;40;M
4389.0;1610.0;7308;27;F
4388.0;1631.0;7308;49;M
4392.0;1667.0;7309;37;M
4391.0;1670.0;7309;48;M
4393.0;1747.0;7309;30;M
4394.0;1492.0;7309;46;F
4397.0;1686.0;7310;47;M
4396.0;1623.0;7310;66;M
4395.0;1667.0;7310;25;F
4398.0;1701.0;7311;27;F
4399.0;1530.0;7311;47;F
4400.0;1630.0;7311;41;F
4402.0;1731.0;7312;23;M
4401.0;1725.0;7312;26;M
4407.0;1643.0;7314;33;M
4403.0;1731.0;7314;30;M
4406.0;1689.0;7314;35;M
4408.0;1690.0;7314;34;F
4404.0;1532.0;7314;30;M
4405.0;1694.0;7314;42;F
4412.0;1747.0;7315;38;M
4413.0;1679.0;7315;42;F
4409.0;1696.0;7315;35;M
4410.0;1774.0;7315;29;M
4411.0;1669.0;7315;40;M
4414.0;1629.0;7317;61;M
4416.0;1693.0;7318;43;M
4415.0;1731.0;7318;41;M
4417.0;1661.0;7318;42;M
4418.0;1676.0;7318;43;M
4420.0;1699.0;7319;39;F
4419.0;1590.0;7319;32;M
4424.0;1639.0;7320;40;M
4421.0;1689.0;7320;52;F
4422.0;1697.0;7320;33;M
4423.0;1648.0;7320;49;M
4426.0;1697.0;7321;18;F
4425.0;1732.0;7321;54;M
4428.0;1696.0;7322;52;M
4429.0;1656.0;7322;45;M
4427.0;1731.0;7322;25;F
4430.0;1640.0;7323;36;M
4431.0;1733.0;7323;51;F
4434.0;1697.0;7324;42;M
4432.0;1610.0;7324;25;M
4433.0;1657.0;7324;45;M
4435.0;1670.0;7325;40;M
4437.0;1613.0;7325;20;F
4436.0;1717.0;7325;43;M
4438.0;1608.0;7327;27;M
4439.0;1662.0;7327;27;F
4440.0;1614.0;7328;39;F
4441.0;1610.0;7329;21;F
4442.0;1668.0;7329;37;M
4443.0;1663.0;7329;50;F
4444.0;1454.0;7329;28;F
4445.0;1778.0;7330;32;M
4446.0;1719.0;7330;26;M
4447.0;1664.0;7330;38;M
4448.0;1750.0;7331;44;F
4449.0;1603.0;7331;32;M
4450.0;1585.0;7331;40;M
4451.0;1615.0;7332;43;F
4453.0;1744.0;7332;17;M
4452.0;1726.0;7332;30;M
4454.0;1613.0;7333;62;M
4455.0;1619.0;7333;42;M
4456.0;1747.0;7334;33;M
4457.0;1744.0;7334;24;M
4458.0;1662.0;7334;27;F
4460.0;1694.0;7335;23;F
4459.0;1628.0;7335;47;M
4461.0;1648.0;7335;63;M
4462.0;1754.0;7335;48;M
4463.0;1665.0;7336;30;M
4464.0;1654.0;7337;47;F
4467.0;1604.0;7338;29;M
4470.0;1681.0;7338;38;M
4468.0;1542.0;7338;48;M
4469.0;1715.0;7338;71;M
4465.0;1669.0;7338;46;F
4466.0;1606.0;7338;57;M
4471.0;1440.0;7338;38;M
4473.0;1651.0;7339;45;F
4472.0;1719.0;7339;34;M
4474.0;1742.0;7340;38;M
4479.0;1652.0;7340;37;F
4475.0;1654.0;7340;39;F
4480.0;1584.0;7340;47;M
4476.0;1682.0;7340;43;M
4478.0;1698.0;7340;28;F
4477.0;1680.0;7340;47;M
4483.0;1680.0;7342;31;F
4482.0;1708.0;7342;46;M
4481.0;1709.0;7342;30;M
4487.0;1696.0;7343;22;M
4486.0;1664.0;7343;56;M
4484.0;1660.0;7343;32;M
4485.0;1673.0;7343;74;M
4489.0;1668.0;7344;39;M
4488.0;1640.0;7344;49;F
4490.0;1658.0;7345;25;F
4492.0;1557.0;7346;46;M
4493.0;1659.0;7346;49;M
4491.0;1622.0;7346;49;M
4495.0;1708.0;7347;22;M
4494.0;1609.0;7347;45;F
4496.0;1558.0;7348;44;M
4499.0;1531.0;7348;38;M
4498.0;1615.0;7348;55;M
4497.0;1651.0;7348;34;M
4500.0;1700.0;7349;43;F
4501.0;1706.0;7350;38;M
4504.0;1642.0;7351;42;M
4506.0;1651.0;7351;59;M
4505.0;1664.0;7351;34;M
4502.0;1663.0;7351;33;M
4503.0;1714.0;7351;33;M
4507.0;1644.0;7352;45;M
4508.0;1721.0;7352;29;M
4509.0;1662.0;7353;44;M
4512.0;1638.0;7354;22;M
4515.0;1760.0;7354;36;F
4513.0;1631.0;7354;49;M
4511.0;1724.0;7354;33;M
4514.0;1594.0;7354;60;M
4510.0;1640.0;7354;46;F
4516.0;1642.0;7355;51;M
4517.0;1643.0;7355;39;F
4518.0;1687.0;7356;37;M
4519.0;1874.0;7356;31;M
4521.0;1663.0;7357;34;M
4520.0;1674.0;7357;39;M
4523.0;1747.0;7358;38;F
4522.0;1680.0;7358;41;M
4524.0;1593.0;7358;47;M
4527.0;1724.0;7359;69;M
4525.0;1763.0;7359;47;F
4526.0;1689.0;7359;46;F
4529.0;1702.0;7360;31;F
4528.0;1695.0;7360;40;M
4530.0;1709.0;7360;31;F
4531.0;1701.0;7361;28;F
4533.0;1732.0;7361;32;F
4534.0;1687.0;7361;54;M
4532.0;1642.0;7361;41;M
4535.0;1703.0;7362;34;M
4539.0;1580.0;7362;28;F
4536.0;1827.0;7362;40;M
4537.0;1828.0;7362;52;M
4538.0;1644.0;7362;63;M
4542.0;1541.0;7363;59;M
4540.0;1554.0;7363;41;M
4541.0;1600.0;7363;46;F
4544.0;1548.0;7364;55;F
4543.0;1705.0;7364;27;M
4545.0;1579.0;7365;35;F
4547.0;1691.0;7366;43;M
4549.0;1685.0;7366;50;M
4546.0;1752.0;7366;32;F
4548.0;1706.0;7366;35;F
4551.0;1560.0;7367;26;M
4550.0;1682.0;7367;45;M
4552.0;1571.0;7368;45;M
4553.0;1591.0;7368;62;M
4554.0;1643.0;7368;25;F
4557.0;1646.0;7369;43;M
4556.0;1667.0;7369;72;M
4555.0;1766.0;7369;25;M
4560.0;1536.0;7370;41;M
4558.0;1636.0;7370;42;M
4559.0;1690.0;7370;45;F
4561.0;1767.0;7372;44;M
4562.0;1595.0;7373;27;F
4563.0;1623.0;7374;34;M
4564.0;1641.0;7374;42;M
4565.0;1572.0;7375;64;M
4566.0;1780.0;7375;37;M
4567.0;1684.0;7375;50;M
4568.0;1637.0;7375;47;M
4569.0;1656.0;7376;45;M
4570.0;1597.0;7377;35;M
4571.0;1544.0;7378;24;M
4573.0;1670.0;7380;44;F
4572.0;1664.0;7380;39;F
4574.0;1655.0;7381;47;M
4575.0;1664.0;7382;45;M
4576.0;1670.0;7383;45;M
4577.0;1605.0;7383;47;F
4578.0;1667.0;7383;47;F
4579.0;1635.0;7384;46;F
4581.0;1657.0;7385;44;F
4580.0;1679.0;7385;37;F
4582.0;1769.0;7385;37;M
4583.0;1712.0;7385;43;F
4584.0;1652.0;7386;35;M
4587.0;1818.0;7386;20;M
4585.0;1665.0;7386;32;F
4586.0;1577.0;7386;33;M
4588.0;1630.0;7387;31;M
4589.0;1630.0;7387;38;F
4590.0;1612.0;7387;39;M
4591.0;1636.0;7387;45;F
4593.0;1720.0;7388;38;M
4592.0;1745.0;7388;42;M
4594.0;1592.0;7388;37;F
4596.0;1721.0;7389;35;F
4595.0;1588.0;7389;50;M
4599.0;1510.0;7390;26;M
4598.0;1772.0;7390;40;M
4597.0;1622.0;7390;64;M
4601.0;1709.0;7391;34;M
4600.0;1773.0;7391;34;M
4603.0;1708.0;7392;34;M
4602.0;1707.0;7392;39;M
4605.0;1631.0;7393;30;M
4604.0;1639.0;7393;54;F
4606.0;1630.0;7394;45;F
4607.0;1654.0;7395;23;M
4611.0;1712.0;7396;28;M
4612.0;1534.0;7396;60;M
4610.0;1796.0;7396;53;M
4613.0;1609.0;7396;39;M
4608.0;1561.0;7396;24;F
4609.0;1721.0;7396;43;F
4615.0;1721.0;7397;45;F
4614.0;1650.0;7397;25;M
4616.0;1534.0;7398;23;F
4619.0;1684.0;7399;41;M
4617.0;1621.0;7399;31;F
4618.0;1647.0;7399;40;F
4620.0;1625.0;7400;23;M
4621.0;1764.0;7401;31;M
4622.0;1688.0;7401;29;F
4623.0;1637.0;7401;37;M
4624.0;1753.0;7403;51;M
4625.0;1752.0;7403;41;M
4628.0;1751.0;7404;35;M
4627.0;1682.0;7404;46;M
4626.0;1666.0;7404;32;M
4629.0;1573.0;7405;34;M
4631.0;1614.0;7406;65;M
4630.0;1582.0;7406;24;M
4634.0;1197.0;7407;50;M
4633.0;1727.0;7407;39;M
4635.0;1736.0;7407;36;M
4636.0;1721.0;7407;37;F
4632.0;1850.0;7407;40;M
4639.0;1744.0;7408;49;F
4640.0;1641.0;7408;44;F
4638.0;1709.0;7408;46;F
4637.0;1547.0;7408;37;M
4642.0;1667.0;7410;54;F
4644.0;1678.0;7410;58;M
4643.0;1611.0;7410;45;M
4641.0;1733.0;7410;53;M
4646.0;1789.0;7410;55;M
4645.0;1697.0;7410;27;M
4649.0;1658.0;7411;27;M
4648.0;1869.0;7411;25;M
4647.0;1603.0;7411;40;F
4652.0;1570.0;7412;39;M
4653.0;1626.0;7412;37;M
4651.0;1636.0;7412;44;F
4650.0;1794.0;7412;47;M
4656.0;1655.0;7413;53;M
4655.0;1642.0;7413;47;M
4657.0;1675.0;7413;35;M
4654.0;1782.0;7413;64;M
4659.0;1599.0;7414;53;M
4658.0;1665.0;7414;33;M
4662.0;1665.0;7415;47;F
4660.0;1591.0;7415;35;F
4661.0;1627.0;7415;47;M
4663.0;1696.0;7417;35;F
4664.0;1931.0;7418;39;M
4666.0;1721.0;7419;33;M
4665.0;1625.0;7419;39;M
4670.0;1746.0;7420;36;M
4668.0;1584.0;7420;24;M
4667.0;1659.0;7420;41;F
4669.0;1694.0;7420;38;M
4671.0;1683.0;7421;48;F
4672.0;1720.0;7421;42;M
4675.0;1751.0;7422;55;M
4674.0;1668.0;7422;70;M
4673.0;1628.0;7422;65;M
4676.0;1685.0;7423;36;M
4677.0;1899.0;7424;28;M
4678.0;1677.0;7425;30;F
4679.0;1794.0;7425;43;F
4682.0;1664.0;7426;61;M
4680.0;1768.0;7426;34;F
4681.0;1726.0;7426;44;M
4685.0;1699.0;7427;37;F
4683.0;1604.0;7427;33;M
4684.0;1708.0;7427;34;F
4686.0;1708.0;7428;33;M
4687.0;1758.0;7428;22;F
4688.0;1773.0;7429;37;M
4689.0;1731.0;7430;46;F
4690.0;1768.0;7430;35;F
4692.0;1702.0;7431;24;M
4693.0;1596.0;7431;31;M
4694.0;1637.0;7431;43;F
4695.0;1799.0;7431;23;M
4691.0;1590.0;7431;64;M
4697.0;1640.0;7432;38;M
4696.0;1756.0;7432;53;M
4700.0;1711.0;7432;30;M
4698.0;1585.0;7432;47;M
4701.0;1856.0;7432;51;M
4702.0;1667.0;7432;47;M
4699.0;1774.0;7432;22;F
4706.0;1583.0;7433;38;M
4704.0;1638.0;7433;62;M
4707.0;1674.0;7433;45;M
4703.0;1684.0;7433;25;M
4705.0;1795.0;7433;42;M
4708.0;1758.0;7434;24;F
4709.0;1684.0;7434;42;M
4710.0;1778.0;7435;31;M
4712.0;1619.0;7436;58;M
4711.0;1705.0;7436;32;M
4713.0;1620.0;7437;30;M
4714.0;1581.0;7438;29;M
4717.0;1716.0;7439;39;M
4716.0;1692.0;7439;44;F
4715.0;1792.0;7439;43;M
4720.0;1605.0;7440;42;M
4721.0;1718.0;7440;35;M
4719.0;1761.0;7440;61;M
4718.0;1800.0;7440;34;F
4722.0;1649.0;7442;37;F
4724.0;1684.0;7442;46;M
4723.0;1622.0;7442;35;M
4725.0;1692.0;7443;35;M
4727.0;1770.0;7443;31;F
4726.0;1665.0;7443;31;M
4729.0;1687.0;7444;38;M
4728.0;1702.0;7444;39;F
4730.0;1702.0;7445;48;F
4731.0;1694.0;7445;23;M
4733.0;1727.0;7445;62;M
4732.0;1489.0;7445;28;M
4734.0;1719.0;7445;35;F
4735.0;1734.0;7446;35;F
4736.0;1598.0;7446;32;M
4739.0;1599.0;7447;55;M
4740.0;1929.0;7447;38;M
4737.0;1641.0;7447;33;M
4738.0;1691.0;7447;27;M
4746.0;1653.0;7449;40;M
4741.0;1667.0;7449;51;F
4745.0;1723.0;7449;35;M
4742.0;1751.0;7449;51;M
4743.0;1706.0;7449;27;F
4744.0;1818.0;7449;50;M
4749.0;1716.0;7450;41;F
4748.0;1695.0;7450;49;M
4747.0;1597.0;7450;43;M
4750.0;1753.0;7451;47;M
4751.0;1722.0;7451;35;M
4754.0;1723.0;7451;53;M
4753.0;1760.0;7451;42;M
4752.0;1731.0;7451;32;M
4755.0;1648.0;7452;54;M
4756.0;1725.0;7452;39;M
4757.0;1707.0;7452;35;M
4758.0;1734.0;7453;54;M
4759.0;1680.0;7453;50;M
4760.0;1703.0;7453;37;M
4761.0;1925.0;7454;42;F
4762.0;1600.0;7454;23;M
4763.0;1734.0;7455;44;F
4767.0;1722.0;7456;29;F
4764.0;1668.0;7456;56;M
4765.0;1595.0;7456;42;M
4766.0;1553.0;7456;52;M
4770.0;1815.0;7457;28;M
4768.0;1701.0;7457;36;F
4769.0;1654.0;7457;46;M
4772.0;1713.0;7458;30;F
4771.0;1809.0;7458;45;F
4773.0;1714.0;7459;38;M
4775.0;1684.0;7460;44;M
4774.0;1713.0;7460;38;M
4777.0;1759.0;7461;45;M
4778.0;1677.0;7461;52;F
4779.0;1512.0;7461;40;F
4776.0;1700.0;7461;45;M
4780.0;1766.0;7462;40;M
4782.0;1590.0;7462;27;M
4781.0;1769.0;7462;33;M
4783.0;1593.0;7463;33;M
4784.0;1638.0;7463;35;F
4786.0;1783.0;7464;32;M
4785.0;1597.0;7464;49;F
4787.0;1634.0;7465;41;F
4789.0;1747.0;7465;28;M
4790.0;1758.0;7465;63;M
4788.0;1697.0;7465;46;F
4792.0;1401.0;7466;30;M
4793.0;1768.0;7466;38;M
4791.0;1674.0;7466;41;M
4794.0;1722.0;7467;54;M
4797.0;1637.0;7467;27;M
4798.0;1667.0;7467;43;F
4795.0;1749.0;7467;56;M
4800.0;1651.0;7468;35;F
4799.0;1588.0;7468;31;F
4801.0;1607.0;7468;41;M
4806.0;1715.0;7469;23;F
4804.0;1624.0;7469;30;M
4803.0;1628.0;7469;32;F
4805.0;1660.0;7469;33;F
4802.0;1703.0;7469;45;M
4807.0;1663.0;7470;51;F
4808.0;1720.0;7471;25;M
4810.0;1626.0;7472;46;M
4811.0;1604.0;7472;37;F
4809.0;1725.0;7472;44;M
4813.0;1719.0;7473;60;M
4812.0;1690.0;7473;56;M
4814.0;1853.0;7474;24;M
4815.0;1725.0;7474;35;M
4816.0;2099.0;7475;28;M
4817.0;1798.0;7475;40;F
4818.0;1718.0;7476;32;M
4819.0;1708.0;7476;44;M
4820.0;1724.0;7477;48;M
4821.0;1663.0;7477;53;M
4822.0;1922.0;7477;59;M
4823.0;1725.0;7477;42;F
4827.0;1682.0;7478;50;M
4825.0;1861.0;7478;44;F
4824.0;1726.0;7478;33;F
4826.0;1847.0;7478;27;M
4828.0;1669.0;7479;51;F
4829.0;1723.0;7479;26;F
4830.0;1725.0;7479;46;F
4833.0;1752.0;7480;50;M
4832.0;1757.0;7480;58;M
4831.0;1648.0;7480;41;M
4834.0;1699.0;7481;48;M
4835.0;1599.0;7481;25;M
4836.0;1638.0;7482;42;M
4837.0;1720.0;7482;23;M
4840.0;1661.0;7483;50;M
4839.0;1687.0;7483;31;M
4838.0;1786.0;7483;41;M
4845.0;1746.0;7484;45;F
4841.0;1672.0;7484;44;F
4844.0;1855.0;7484;68;M
4843.0;1614.0;7484;37;M
4842.0;1639.0;7484;32;F
4846.0;1778.0;7486;32;F
4847.0;1779.0;7487;52;F
4848.0;1582.0;7487;38;M
4850.0;1693.0;7488;39;F
4849.0;1775.0;7488;38;M
4851.0;1842.0;7489;36;M
4852.0;1669.0;7489;41;F
4853.0;1768.0;7489;46;M
4854.0;1687.0;7490;50;M
4855.0;1587.0;7490;44;M
4859.0;1621.0;7491;36;F
4860.0;1756.0;7491;41;M
4856.0;1679.0;7491;37;M
4857.0;1771.0;7491;41;F
4858.0;1655.0;7491;46;M
4861.0;1489.0;7492;40;M
4862.0;1584.0;7494;29;M
4864.0;1658.0;7494;29;M
4863.0;1709.0;7494;53;M
4865.0;1642.0;7495;43;M
4867.0;1640.0;7495;47;F
4866.0;1521.0;7495;29;M
4868.0;1758.0;7496;48;M
4869.0;1763.0;7496;31;F
4870.0;1724.0;7496;47;M
4873.0;1666.0;7497;30;M
4874.0;1715.0;7497;45;M
4871.0;1682.0;7497;35;M
4872.0;1749.0;7497;50;F
4877.0;1721.0;7498;40;F
4876.0;1698.0;7498;48;M
4875.0;1843.0;7498;45;M
4878.0;1645.0;7498;40;F
4879.0;1724.0;7499;53;M
4881.0;1721.0;7499;42;M
4880.0;1715.0;7499;45;F
4882.0;1740.0;7500;34;M
4883.0;1702.0;7500;43;F
4884.0;1554.0;7500;51;M
4885.0;1727.0;7501;40;M
4886.0;1688.0;7502;41;M
4887.0;1618.0;7502;44;M
