Miejsce;5_km_sec;finish_sec;age;gender
2726.0;1571.0;6652;44;F
2724.0;1463.0;6652;46;M
2725.0;1496.0;6652;36;M
2728.0;1565.0;6653;29;M
2727.0;1571.0;6653;45;M
2730.0;1582.0;6654;40;M
2729.0;1609.0;6654;40;M
2731.0;1538.0;6654;32;M
2732.0;1604.0;6654;34;M
2733.0;1598.0;6655;36;M
2734.0;1571.0;6655;40;M
2735.0;1500.0;6656;29;M
2736.0;1577.0;6656;27;M
2738.0;1587.0;6657;50;M
2737.0;1573.0;6657;30;F
2740.0;1474.0;6658;27;M
2739.0;1588.0;6658;25;M
2743.0;1576.0;6659;34;M
2744.0;1529.0;6659;39;M
2741.0;1590.0;6659;23;M
2742.0;1540.0;6659;37;M
2745.0;1416.0;6660;22;M
2746.0;1545.0;6660;72;M
2747.0;1503.0;6660;32;M
2748.0;1588.0;6661;43;M
2749.0;1470.0;6662;27;M
2752.0;1447.0;6662;34;M
2751.0;1573.0;6662;48;M
2750.0;1529.0;6662;43;M
2753.0;1571.0;6663;34;M
2756.0;1564.0;6663;27;M
2754.0;1603.0;6663;37;M
2755.0;1567.0;6663;38;F
2757.0;1623.0;6664;40;M
2758.0;1591.0;6664;32;M
2759.0;1542.0;6665;42;M
2762.0;1662.0;6666;34;M
2761.0;1663.0;6666;41;F
2760.0;1559.0;6666;43;M
2763.0;1585.0;6666;31;M
2764.0;1595.0;6667;35;M
2765.0;1643.0;6667;18;M
2769.0;1545.0;6668;43;M
2767.0;1488.0;6668;51;M
2768.0;1499.0;6668;24;M
2766.0;1551.0;6668;29;F
2770.0;1472.0;6669;51;M
2771.0;1599.0;6669;43;M
2774.0;1603.0;6670;36;M
2772.0;1588.0;6670;40;M
2773.0;1587.0;6670;48;M
2775.0;1545.0;6671;36;M
2776.0;1543.0;6671;45;M
2778.0;1422.0;6672;40;M
2777.0;1523.0;6672;31;F
2779.0;1544.0;6673;40;M
2781.0;1536.0;6674;41;F
2780.0;1640.0;6674;45;F
2782.0;1512.0;6674;26;M
2783.0;1596.0;6675;39;M
2784.0;1551.0;6675;23;M
2785.0;1549.0;6676;25;M
2786.0;1571.0;6677;29;M
2788.0;1660.0;6677;46;F
2787.0;1527.0;6677;59;M
2790.0;1571.0;6677;59;M
2789.0;1649.0;6677;25;M
2792.0;1631.0;6678;47;M
2793.0;1644.0;6678;31;M
2791.0;1548.0;6678;26;M
2796.0;1616.0;6679;50;M
2795.0;1553.0;6679;26;F
2794.0;1512.0;6679;44;M
2797.0;1359.0;6679;32;M
2799.0;1651.0;6680;37;M
2800.0;1580.0;6680;43;M
2798.0;1558.0;6680;35;M
2801.0;1545.0;6681;39;M
2802.0;1620.0;6681;27;M
2805.0;1557.0;6682;32;M
2806.0;1540.0;6682;25;M
2808.0;1586.0;6682;30;M
2809.0;1658.0;6682;38;F
2804.0;1603.0;6682;37;M
2803.0;1575.0;6682;33;M
2807.0;1543.0;6682;35;F
2811.0;1598.0;6683;52;M
2810.0;1578.0;6683;26;M
2813.0;1401.0;6683;43;M
2812.0;1595.0;6683;43;M
2814.0;1580.0;6684;46;M
2816.0;1526.0;6685;40;F
2815.0;1287.0;6685;31;M
2817.0;1626.0;6686;34;F
2818.0;1639.0;6686;41;M
2819.0;1629.0;6687;36;F
2823.0;1555.0;6688;34;F
2822.0;1532.0;6688;36;F
2821.0;1527.0;6688;39;M
2820.0;1571.0;6688;31;F
2824.0;1518.0;6689;30;M
2826.0;1556.0;6689;36;M
2825.0;1605.0;6689;41;M
2828.0;1603.0;6690;43;M
2827.0;1521.0;6690;34;M
2829.0;1486.0;6691;18;M
2830.0;1651.0;6691;27;M
2833.0;1599.0;6692;21;M
2834.0;1654.0;6692;33;M
2831.0;1493.0;6692;33;M
2835.0;1573.0;6692;33;M
2832.0;1663.0;6692;30;M
2836.0;1588.0;6693;23;F
2837.0;1562.0;6693;54;F
2838.0;1551.0;6694;43;M
2840.0;1498.0;6695;55;M
2841.0;1496.0;6695;46;M
2839.0;1275.0;6695;53;M
2842.0;1580.0;6696;49;F
2844.0;1561.0;6696;44;M
2843.0;1683.0;6696;42;F
2846.0;1506.0;6696;65;M
2845.0;1512.0;6696;38;M
2848.0;1656.0;6697;36;M
2847.0;1504.0;6697;41;F
2849.0;1545.0;6697;49;M
2851.0;1574.0;6698;24;M
2852.0;1546.0;6698;43;M
2855.0;1548.0;6698;37;M
2850.0;1497.0;6698;53;M
2853.0;1542.0;6698;35;F
2854.0;1503.0;6698;43;M
2857.0;1599.0;6699;40;M
2856.0;1552.0;6699;40;M
2862.0;1635.0;6699;46;M
2858.0;1477.0;6699;21;M
2860.0;1574.0;6699;55;M
2859.0;1547.0;6699;28;F
2861.0;1499.0;6699;31;M
2864.0;1542.0;6700;33;M
2863.0;1471.0;6700;38;F
2868.0;1717.0;6701;25;M
2867.0;1494.0;6701;39;M
2866.0;1460.0;6701;46;M
2865.0;1608.0;6701;19;M
2869.0;1583.0;6702;35;F
2871.0;1427.0;6703;49;M
2870.0;1501.0;6703;51;M
2874.0;1487.0;6704;40;F
2873.0;1572.0;6704;44;F
2872.0;1592.0;6704;44;M
2877.0;1563.0;6705;34;M
2879.0;1557.0;6705;24;M
2880.0;1559.0;6705;32;F
2882.0;1570.0;6705;39;M
2881.0;1522.0;6705;33;M
2875.0;1534.0;6705;47;M
2878.0;1564.0;6705;37;M
2876.0;1503.0;6705;49;F
2884.0;1580.0;6706;32;M
2883.0;1478.0;6706;32;M
2885.0;1636.0;6707;30;M
2886.0;1589.0;6708;41;F
2888.0;1639.0;6708;65;M
2887.0;1558.0;6708;43;M
2889.0;1516.0;6709;24;M
2892.0;1546.0;6709;42;M
2894.0;1556.0;6709;56;M
2891.0;1549.0;6709;46;M
2890.0;1417.0;6709;26;M
2893.0;1586.0;6709;29;M
2895.0;1462.0;6710;31;M
2898.0;1506.0;6711;51;M
2896.0;1542.0;6711;60;M
2897.0;1568.0;6711;39;M
2899.0;1466.0;6712;40;M
2900.0;1577.0;6712;28;M
2901.0;1694.0;6713;34;M
2902.0;1584.0;6713;26;M
2903.0;1550.0;6714;41;F
2904.0;1540.0;6714;40;M
2906.0;1480.0;6714;51;M
2905.0;1536.0;6714;49;M
2910.0;1710.0;6715;28;M
2909.0;1650.0;6715;35;M
2911.0;1569.0;6715;28;M
2907.0;1564.0;6715;48;M
2908.0;1572.0;6715;39;M
2912.0;1526.0;6716;61;M
2913.0;1536.0;6716;26;M
2915.0;1595.0;6717;38;M
2914.0;1584.0;6717;34;M
2916.0;1611.0;6717;30;M
2917.0;1607.0;6717;44;M
2920.0;1655.0;6718;28;M
2919.0;1497.0;6718;43;M
2918.0;1585.0;6718;26;M
2922.0;1790.0;6718;27;M
2921.0;1531.0;6718;28;M
2923.0;1577.0;6719;50;M
2929.0;1650.0;6720;33;F
2925.0;1533.0;6720;36;M
2924.0;1656.0;6720;44;M
2927.0;1478.0;6720;27;M
2926.0;1493.0;6720;30;M
2928.0;1474.0;6720;47;M
2930.0;1524.0;6721;46;F
2931.0;1535.0;6722;25;F
2932.0;1705.0;6722;33;M
2933.0;1587.0;6722;35;M
2936.0;1528.0;6723;29;F
2935.0;1532.0;6723;42;M
2934.0;1576.0;6723;46;M
2938.0;1584.0;6724;53;M
2937.0;1529.0;6724;63;M
2940.0;1576.0;6724;49;M
2939.0;1625.0;6724;32;M
2941.0;1561.0;6725;37;M
2942.0;1586.0;6726;49;M
2943.0;1573.0;6726;23;M
2945.0;1666.0;6727;34;M
2944.0;1588.0;6727;54;M
2949.0;1688.0;6728;41;F
2950.0;1581.0;6728;66;M
2948.0;1588.0;6728;36;M
2947.0;1622.0;6728;43;M
2951.0;1627.0;6728;28;M
2946.0;1568.0;6728;30;M
2956.0;1583.0;6729;22;M
2952.0;1551.0;6729;36;M
2953.0;1548.0;6729;39;M
2955.0;1549.0;6729;25;M
2957.0;1591.0;6729;44;M
2958.0;1598.0;6729;36;F
2954.0;1492.0;6729;36;M
2959.0;1533.0;6730;29;M
2961.0;1549.0;6730;28;M
2962.0;1480.0;6730;33;M
2960.0;1685.0;6730;48;M
2967.0;1604.0;6731;37;M
2966.0;1569.0;6731;47;F
2963.0;1480.0;6731;33;M
2964.0;1516.0;6731;30;M
2968.0;1501.0;6731;40;M
2965.0;1487.0;6731;32;M
2969.0;1576.0;6732;43;M
2970.0;1562.0;6733;41;F
2972.0;1589.0;6733;29;M
2971.0;1641.0;6733;37;M
2973.0;1545.0;6734;30;M
2975.0;1515.0;6735;29;M
2974.0;1585.0;6735;30;F
2977.0;1597.0;6735;57;M
2976.0;1639.0;6735;49;F
2978.0;1570.0;6737;45;M
2981.0;1543.0;6737;39;M
2980.0;1400.0;6737;40;M
2979.0;1539.0;6737;40;M
2982.0;1570.0;6738;43;F
2984.0;1411.0;6738;34;M
2983.0;1650.0;6738;19;M
2985.0;1644.0;6739;32;M
2986.0;1551.0;6739;42;M
2987.0;1511.0;6739;56;M
2988.0;1633.0;6740;18;M
2990.0;1595.0;6740;28;M
2992.0;1729.0;6740;36;M
2991.0;1623.0;6740;52;M
2989.0;1548.0;6740;43;M
2993.0;1536.0;6741;48;M
2994.0;1644.0;6741;38;M
2997.0;1659.0;6743;39;M
2995.0;1622.0;6743;42;M
2998.0;1422.0;6743;41;M
2996.0;1626.0;6743;33;F
3000.0;1655.0;6744;31;M
3001.0;1562.0;6744;33;M
2999.0;1492.0;6744;48;M
3002.0;1579.0;6744;34;M
3005.0;1595.0;6745;49;M
3003.0;1621.0;6745;43;M
3004.0;1546.0;6745;45;M
3008.0;1641.0;6746;37;M
3007.0;1706.0;6746;44;M
3006.0;1550.0;6746;29;M
3009.0;1628.0;6747;40;M
3010.0;1679.0;6747;58;M
3012.0;1594.0;6747;53;M
3011.0;1523.0;6747;27;M
3013.0;1527.0;6748;26;F
3014.0;1547.0;6748;39;F
3017.0;1563.0;6749;34;M
3015.0;1537.0;6749;38;M
3016.0;1253.0;6749;18;M
3019.0;1672.0;6750;57;M
3018.0;1443.0;6750;39;M
3020.0;1576.0;6750;45;F
3023.0;1557.0;6751;45;M
3022.0;1634.0;6751;42;F
3021.0;1506.0;6751;42;M
3024.0;1451.0;6752;61;M
3026.0;1708.0;6752;20;F
3025.0;1602.0;6752;43;F
3027.0;1515.0;6752;44;M
3028.0;1528.0;6753;48;M
3029.0;1559.0;6753;45;M
3030.0;1555.0;6754;38;M
3031.0;1581.0;6755;53;M
3032.0;1536.0;6755;56;M
3035.0;1377.0;6756;40;M
3033.0;1603.0;6756;36;F
3034.0;1411.0;6756;33;M
3037.0;1483.0;6757;39;M
3036.0;1575.0;6757;27;M
3038.0;1527.0;6757;37;F
3040.0;1558.0;6759;39;M
3039.0;1517.0;6759;44;M
3041.0;1518.0;6760;26;M
3042.0;1671.0;6760;38;M
3043.0;1648.0;6760;47;M
3044.0;1623.0;6761;38;M
3045.0;1619.0;6761;45;M
3046.0;1589.0;6761;31;M
3047.0;1630.0;6762;38;M
3048.0;1599.0;6762;40;M
3049.0;1583.0;6762;32;F
3050.0;1507.0;6762;26;M
3053.0;1514.0;6763;44;M
3051.0;1549.0;6763;39;M
3052.0;1646.0;6763;39;M
3057.0;1523.0;6764;49;M
3054.0;1637.0;6764;36;M
3056.0;1484.0;6764;58;M
3055.0;1493.0;6764;45;M
3059.0;1560.0;6765;40;M
3058.0;1654.0;6765;43;M
3060.0;1566.0;6765;45;F
3061.0;1442.0;6766;43;M
3065.0;1632.0;6766;26;M
3062.0;1588.0;6766;27;M
3064.0;1490.0;6766;32;M
3063.0;1591.0;6766;46;M
3069.0;1590.0;6767;42;M
3070.0;1455.0;6767;22;F
3067.0;1461.0;6767;27;M
3066.0;1509.0;6767;47;M
3068.0;1562.0;6767;39;M
3075.0;1544.0;6769;44;M
3072.0;1530.0;6769;51;M
3076.0;1555.0;6769;33;M
3071.0;1375.0;6769;44;M
3074.0;1663.0;6769;27;M
3073.0;1664.0;6769;40;M
3077.0;1499.0;6770;44;M
3080.0;1596.0;6770;41;M
3079.0;1492.0;6770;36;M
3078.0;1606.0;6770;40;M
3082.0;1595.0;6771;41;M
3085.0;1575.0;6771;45;M
3086.0;1626.0;6771;31;M
3084.0;1482.0;6771;50;M
3081.0;1722.0;6771;26;M
3083.0;1606.0;6771;34;M
3087.0;1550.0;6772;28;M
3089.0;1568.0;6773;40;M
3088.0;1648.0;6773;26;M
3090.0;1614.0;6774;27;F
3091.0;1570.0;6774;36;M
3092.0;1537.0;6775;32;M
3093.0;1531.0;6776;34;F
3095.0;1503.0;6777;44;M
3096.0;1578.0;6777;43;M
3094.0;1616.0;6777;51;M
3100.0;1556.0;6778;35;M
3099.0;1505.0;6778;51;M
3098.0;1427.0;6778;40;M
3101.0;1582.0;6778;50;F
3097.0;1555.0;6778;44;M
3102.0;1588.0;6779;34;F
3103.0;1682.0;6780;30;F
3104.0;1594.0;6780;25;M
3105.0;1637.0;6781;24;M
3107.0;1665.0;6781;49;M
3106.0;1684.0;6781;47;F
3108.0;1645.0;6782;48;M
3109.0;1485.0;6782;30;M
3112.0;1533.0;6783;61;M
3111.0;1593.0;6783;42;M
3110.0;1584.0;6783;42;M
3113.0;1603.0;6784;46;M
3115.0;1521.0;6785;40;M
3114.0;1605.0;6785;46;M
3117.0;1591.0;6786;29;F
3119.0;1648.0;6786;30;F
3116.0;1528.0;6786;35;M
3118.0;1593.0;6786;31;M
3120.0;1529.0;6787;38;M
3121.0;1553.0;6787;52;M
3122.0;1660.0;6787;31;F
3123.0;1643.0;6788;28;M
3124.0;1553.0;6788;28;M
3125.0;1680.0;6789;47;M
3128.0;1601.0;6790;38;M
3126.0;1680.0;6790;22;M
3127.0;1629.0;6790;45;M
3129.0;1588.0;6791;40;F
3130.0;1626.0;6791;47;F
3131.0;1594.0;6792;44;M
3132.0;1591.0;6792;49;M
3133.0;1524.0;6793;53;M
3136.0;1533.0;6793;41;M
3135.0;1590.0;6793;35;F
3134.0;1585.0;6793;37;M
3137.0;1570.0;6793;27;M
3138.0;1631.0;6794;20;M
3143.0;1590.0;6796;43;M
3142.0;1589.0;6796;43;M
3141.0;1605.0;6796;27;F
3140.0;1625.0;6796;40;M
3139.0;1465.0;6796;54;M
3147.0;1524.0;6798;54;M
3148.0;1620.0;6798;37;M
3146.0;1536.0;6798;37;F
3144.0;1610.0;6798;34;M
3145.0;1716.0;6798;26;M
3149.0;1541.0;6799;41;M
3150.0;1593.0;6799;43;M
3152.0;1573.0;6800;21;M
3151.0;1558.0;6800;53;M
3154.0;1500.0;6801;32;M
3153.0;1576.0;6801;33;M
3159.0;1577.0;6801;35;M
3157.0;1468.0;6801;49;M
3155.0;1643.0;6801;22;F
3156.0;1528.0;6801;46;M
3158.0;1560.0;6801;35;M
3164.0;1640.0;6802;28;M
3160.0;1560.0;6802;35;F
3163.0;1581.0;6802;41;F
3161.0;1557.0;6802;67;M
3162.0;1506.0;6802;50;M
3169.0;1634.0;6803;37;M
3168.0;1572.0;6803;63;M
3167.0;1645.0;6803;19;M
3166.0;1584.0;6803;60;M
3165.0;1590.0;6803;41;M
3170.0;1568.0;6804;42;M
3171.0;1487.0;6804;27;M
3173.0;1567.0;6805;47;M
3172.0;1568.0;6805;47;M
3174.0;1540.0;6806;51;M
3178.0;1625.0;6806;36;M
3175.0;1725.0;6806;19;M
3176.0;1462.0;6806;46;M
3177.0;1604.0;6806;43;F
3179.0;1594.0;6807;39;M
3180.0;1412.0;6807;23;M
3181.0;1564.0;6807;22;M
3182.0;1623.0;6808;29;M
3183.0;1546.0;6808;37;M
3186.0;1654.0;6809;45;M
3184.0;1561.0;6809;27;F
3185.0;1651.0;6809;30;M
3187.0;1529.0;6809;36;M
3189.0;1573.0;6810;36;M
3188.0;1531.0;6810;25;M
3192.0;1599.0;6811;43;F
3190.0;1489.0;6811;34;M
3191.0;1532.0;6811;50;M
3193.0;1523.0;6812;29;M
3194.0;1634.0;6812;45;M
3196.0;1606.0;6812;29;M
3195.0;1518.0;6812;40;M
3199.0;1553.0;6813;45;M
3197.0;1632.0;6813;42;M
3198.0;1548.0;6813;30;M
3200.0;1580.0;6814;35;M
3202.0;1552.0;6814;42;M
3203.0;1595.0;6814;48;M
3201.0;1573.0;6814;26;M
3204.0;1635.0;6815;25;M
3205.0;1622.0;6815;39;M
3207.0;1595.0;6816;50;M
3208.0;1475.0;6816;29;M
3209.0;1627.0;6816;35;M
3206.0;1674.0;6816;60;M
3210.0;1472.0;6817;28;M
3211.0;1565.0;6817;46;M
3212.0;1528.0;6817;52;M
3213.0;1584.0;6818;47;M
3214.0;1592.0;6818;61;M
3217.0;1578.0;6819;27;M
3218.0;1564.0;6819;37;M
3215.0;1617.0;6819;51;M
3216.0;1513.0;6819;35;F
3222.0;1610.0;6820;45;M
3219.0;1594.0;6820;51;M
3227.0;1556.0;6820;38;M
3224.0;1546.0;6820;39;F
3221.0;1594.0;6820;40;F
3220.0;1526.0;6820;39;M
3226.0;1594.0;6820;42;M
3223.0;1621.0;6820;48;M
3225.0;1619.0;6820;46;M
3228.0;1545.0;6821;49;M
3230.0;1610.0;6821;34;M
3229.0;1541.0;6821;30;F
3234.0;1439.0;6822;36;M
3233.0;1552.0;6822;44;M
3232.0;1616.0;6822;35;M
3235.0;1586.0;6822;34;F
3236.0;1589.0;6822;51;M
3237.0;1629.0;6822;60;M
3231.0;1615.0;6822;32;M
3239.0;1641.0;6823;24;M
3240.0;1625.0;6823;45;F
3238.0;1463.0;6823;32;M
3244.0;1662.0;6824;25;M
3243.0;1602.0;6824;44;F
3241.0;1620.0;6824;48;F
3242.0;1568.0;6824;24;F
3250.0;1606.0;6826;30;M
3251.0;1654.0;6826;46;M
3252.0;1674.0;6826;25;F
3246.0;1573.0;6826;44;M
3245.0;1469.0;6826;37;F
3249.0;1526.0;6826;29;M
3248.0;1549.0;6826;41;F
3247.0;1564.0;6826;71;M
3254.0;1658.0;6827;37;F
3253.0;1558.0;6827;48;M
3256.0;1767.0;6828;24;M
3255.0;1653.0;6828;40;F
3259.0;1595.0;6829;34;M
3257.0;1485.0;6829;29;M
3258.0;1543.0;6829;28;M
3261.0;1602.0;6830;30;M
3264.0;1639.0;6830;34;M
3263.0;1730.0;6830;43;M
3262.0;1627.0;6830;51;M
3260.0;1605.0;6830;56;M
3265.0;1618.0;6831;48;F
3267.0;1655.0;6832;46;M
3266.0;1587.0;6832;32;M
3270.0;1615.0;6832;34;M
3268.0;1512.0;6832;35;F
3269.0;1537.0;6832;45;M
3271.0;1479.0;6833;35;M
3272.0;1604.0;6833;48;M
3275.0;1384.0;6834;43;M
3274.0;1608.0;6834;42;M
3273.0;1606.0;6834;31;F
3276.0;1624.0;6835;40;F
3277.0;1692.0;6835;26;M
3278.0;1487.0;6835;21;M
3281.0;1544.0;6836;45;M
3282.0;1663.0;6836;35;F
3280.0;1607.0;6836;72;M
3279.0;1598.0;6836;35;M
3284.0;1597.0;6837;44;F
3283.0;1586.0;6837;46;M
3285.0;1622.0;6838;26;M
3286.0;1593.0;6839;52;M
3287.0;1515.0;6839;48;M
3289.0;1506.0;6840;23;F
3290.0;1659.0;6840;45;M
3288.0;1636.0;6840;48;M
3291.0;1480.0;6840;36;M
3292.0;1607.0;6841;45;M
3293.0;1577.0;6842;28;M
3294.0;1459.0;6842;29;F
3297.0;1523.0;6842;40;M
3295.0;1518.0;6842;49;M
3296.0;1648.0;6842;31;M
3298.0;1614.0;6843;44;M
3299.0;1551.0;6843;52;M
3300.0;1592.0;6844;65;M
3302.0;1493.0;6845;36;M
3301.0;1610.0;6845;23;M
3304.0;1529.0;6845;29;M
3303.0;1666.0;6845;42;M
3306.0;1595.0;6846;25;M
3307.0;1639.0;6846;31;M
3305.0;1459.0;6846;42;M
3308.0;1564.0;6846;44;M
3309.0;1439.0;6847;43;M
3314.0;1606.0;6847;23;F
3311.0;1614.0;6847;31;M
3312.0;1602.0;6847;47;F
3310.0;1638.0;6847;27;F
3313.0;1585.0;6847;24;M
3315.0;1664.0;6848;45;M
3316.0;1537.0;6848;38;M
3323.0;1491.0;6849;29;M
3324.0;1690.0;6849;24;M
3320.0;1694.0;6849;38;M
3319.0;1638.0;6849;38;M
3321.0;1529.0;6849;32;M
3322.0;1540.0;6849;50;M
3318.0;1515.0;6849;31;M
3317.0;1634.0;6849;31;M
3325.0;1637.0;6850;62;M
3326.0;1517.0;6850;47;M
3328.0;1600.0;6850;36;M
3327.0;1599.0;6850;29;F
3330.0;1621.0;6850;26;M
3329.0;1594.0;6850;40;M
3331.0;1578.0;6851;51;M
3332.0;1536.0;6851;24;M
3333.0;1609.0;6852;23;M
3334.0;1574.0;6852;52;M
3335.0;1611.0;6853;66;M
3339.0;1598.0;6853;39;M
3338.0;1604.0;6853;47;M
3337.0;1650.0;6853;36;F
3336.0;1615.0;6853;42;M
3340.0;1641.0;6854;42;M
3344.0;1526.0;6855;39;M
3343.0;1545.0;6855;28;F
3342.0;1651.0;6855;35;F
3341.0;1595.0;6855;38;F
3346.0;1608.0;6856;49;F
3347.0;1626.0;6856;44;M
3345.0;1641.0;6856;38;M
3350.0;1616.0;6857;35;F
3349.0;1598.0;6857;49;M
3352.0;1615.0;6857;24;M
3351.0;1379.0;6857;38;M
3348.0;1440.0;6857;35;M
3353.0;1569.0;6858;27;M
3354.0;1569.0;6858;55;M
3355.0;1694.0;6858;30;M
3357.0;1575.0;6859;23;M
3356.0;1631.0;6859;40;F
3358.0;1589.0;6859;37;F
3359.0;1641.0;6859;44;M
3362.0;1632.0;6860;36;M
3361.0;1533.0;6860;32;M
3363.0;1685.0;6860;27;F
3360.0;1660.0;6860;47;M
3365.0;1538.0;6860;40;M
3364.0;1620.5;6860;26;M
3366.0;1703.0;6861;40;M
3367.0;1497.0;6862;35;M
3368.0;1649.0;6863;24;M
3369.0;1613.0;6863;40;F
3371.0;1609.0;6863;49;F
3370.0;1633.0;6863;30;M
3374.0;1533.0;6864;29;M
3373.0;1550.0;6864;46;M
3372.0;1670.0;6864;22;M
3376.0;1505.0;6865;41;M
3377.0;1591.0;6865;49;M
3375.0;1552.0;6865;44;M
3381.0;1544.0;6866;47;F
3378.0;1505.0;6866;35;M
3379.0;1440.0;6866;34;M
3380.0;1609.0;6866;32;M
3382.0;1691.0;6866;31;M
3384.0;1711.0;6867;32;F
3383.0;1501.0;6867;36;M
3385.0;1627.0;6867;67;M
3387.0;1578.0;6868;45;M
3386.0;1600.0;6868;36;M
3388.0;1614.0;6868;42;M
3389.0;1589.0;6868;47;F
3391.0;1596.0;6869;35;M
3390.0;1480.0;6869;35;M
3392.0;1650.0;6870;35;F
3395.0;1536.0;6870;32;M
3393.0;1627.0;6870;22;M
3394.0;1596.0;6870;48;M
3401.0;1448.0;6871;38;M
3400.0;1598.0;6871;44;M
3399.0;1510.0;6871;34;M
3396.0;1548.0;6871;46;M
3397.0;1595.0;6871;45;F
3398.0;1584.0;6871;45;M
3402.0;1676.0;6872;42;F
3403.0;1574.0;6872;53;M
3405.0;1517.0;6872;32;M
3404.0;1582.0;6872;50;M
3406.0;1474.0;6873;35;M
3408.0;1712.0;6874;42;M
3410.0;1517.0;6874;34;M
3409.0;1473.0;6874;41;M
3412.0;1574.0;6874;51;M
3407.0;1682.0;6874;36;M
3411.0;1560.0;6874;41;M
3416.0;1692.0;6875;38;M
3414.0;1570.0;6875;30;M
3413.0;1599.0;6875;37;F
3415.0;1634.0;6875;33;M
3417.0;1658.0;6876;40;M
3421.0;1528.0;6877;35;M
3419.0;1621.0;6877;44;M
3418.0;1479.0;6877;38;M
3420.0;1503.0;6877;46;M
3423.0;1629.0;6878;30;M
3424.0;1597.0;6878;37;M
3426.0;1638.0;6878;26;M
3422.0;1543.0;6878;43;M
3425.0;1534.0;6878;34;M
3427.0;1712.0;6879;40;M
3428.0;1631.0;6879;38;F
3432.0;1671.0;6880;33;M
3429.0;1578.0;6880;32;M
3435.0;1488.0;6880;62;M
3431.0;1433.0;6880;32;M
3430.0;1634.0;6880;39;M
3434.0;1487.0;6880;39;M
3433.0;1644.0;6880;51;M
3436.0;1641.0;6881;43;M
3437.0;1639.0;6881;38;M
3438.0;1423.0;6881;40;M
3441.0;1595.0;6882;50;M
3439.0;1411.0;6882;28;M
3440.0;1694.0;6882;41;M
3442.0;1539.0;6883;40;M
3446.0;1529.0;6883;29;M
3444.0;1535.0;6883;46;F
3443.0;1613.0;6883;42;M
3445.0;1689.0;6883;33;M
3449.0;1569.0;6884;52;M
3450.0;1611.0;6884;51;F
3448.0;1600.0;6884;48;M
3451.0;1655.0;6884;23;M
3447.0;1541.0;6884;33;M
3452.0;1596.0;6885;42;F
3454.0;1558.0;6886;39;M
3455.0;1696.0;6886;34;F
3453.0;1567.0;6886;29;M
3456.0;1596.0;6886;47;M
3457.0;1579.0;6887;38;M
3458.0;1596.0;6887;43;M
3459.0;1600.0;6888;45;F
3460.0;1728.0;6888;22;M
3465.0;1563.0;6889;39;M
3461.0;1620.0;6889;41;F
3462.0;1679.0;6889;35;M
3463.0;1514.0;6889;39;M
3464.0;1613.0;6889;34;F
3471.0;1646.0;6890;36;M
3472.0;1640.0;6890;37;F
3467.0;1602.0;6890;33;M
3466.0;1596.0;6890;46;M
3468.0;1586.0;6890;41;F
3469.0;1514.0;6890;33;M
3470.0;1379.0;6890;27;M
3474.0;1637.0;6891;37;M
3475.0;1531.0;6891;47;M
3473.0;1608.0;6891;49;M
3480.0;1637.0;6892;28;F
3479.0;1588.0;6892;42;F
3477.0;1539.0;6892;47;M
3476.0;1646.0;6892;41;M
3478.0;1572.0;6892;37;F
3481.0;1534.0;6893;34;M
3482.0;1510.0;6893;54;M
3484.0;1485.0;6894;40;M
3483.0;1599.0;6894;42;F
3488.0;1634.0;6895;37;F
3487.0;1607.0;6895;40;F
3486.0;1679.0;6895;31;F
3485.0;1569.0;6895;45;M
3489.0;1642.0;6896;30;F
3494.0;1619.0;6897;35;M
3492.0;1632.0;6897;30;F
3493.0;1438.0;6897;22;M
3491.0;1582.0;6897;56;M
3490.0;1671.0;6897;42;M
3497.0;1623.0;6898;27;M
3495.0;1589.0;6898;23;M
3496.0;1505.0;6898;45;M
3499.0;1611.0;6899;40;M
3498.0;1620.0;6899;42;M
3501.0;1723.0;6900;39;M
3500.0;1481.0;6900;39;M
3502.0;1639.0;6900;32;M
3503.0;1686.0;6900;33;M
3504.0;1685.0;6901;40;M
3505.0;1475.0;6901;33;M
3506.0;1723.0;6901;48;M
3507.0;1651.0;6902;50;M
3509.0;1610.0;6903;38;F
3510.0;1590.0;6903;32;M
3508.0;1633.0;6903;24;F
3513.0;1517.0;6904;31;M
3511.0;1670.0;6904;44;M
3512.0;1693.0;6904;24;M
3514.0;1641.0;6905;18;M
3515.0;1587.0;6905;36;M
3516.0;1635.0;6905;44;M
3517.0;1531.0;6905;32;M
3518.0;1531.0;6905;47;F
3520.0;1597.0;6906;46;M
3519.0;1650.0;6906;35;M
3521.0;1935.0;6906;40;M
3523.0;1651.0;6906;29;M
3522.0;1630.0;6906;45;F
3526.0;1661.0;6907;41;F
3528.0;1603.0;6907;41;M
3530.0;1661.0;6907;40;M
3529.0;1427.0;6907;41;M
3524.0;1678.0;6907;53;M
3525.0;1596.0;6907;35;F
3527.0;1487.0;6907;45;M
3531.0;1636.0;6908;47;M
3532.0;1620.0;6909;27;M
3533.0;1711.0;6910;32;M
3536.0;1688.0;6910;45;M
3534.0;1545.0;6910;48;M
3537.0;1643.0;6910;44;F
3535.0;1537.0;6910;27;M
3540.0;1665.0;6911;44;F
3538.0;1653.0;6911;28;M
3541.0;1603.0;6911;50;M
3542.0;1605.0;6911;68;M
3539.0;1653.0;6911;50;M
3545.0;1569.0;6912;41;M
3546.0;1626.0;6912;35;M
3543.0;1571.0;6912;26;M
